1.3725 -178.442 -0.011646 -30.7765 2.36083e-06 2.79958 593.947 -1 -1
-1.58154 -1626.12 -0.02256 -2490.27 3.59714e-06 1.89871 586.042 -1 -1
3.62098 337.934 0.0772488 627.723 2.8528e-06 2.90382 548.975 -1 -1
2.21728 -810.841 -0.159093 -1581.93 2.85905e-06 3.22974 -65.3223 -1 -1
-0.42399 419.894 0.0254447 -397.768 2.20073e-06 1.97991 -41.1158 -1 -1
0.0675886 -1246.73 -0.0102293 -269.071 2.74984e-06 2.17544 -13.6573 -1 -1
0.849956 -791.043 0.0299024 613.012 1.03203e-06 2.21476 -37.4505 -1 -1
-2.45107 1144.04 -0.0441221 -499.967 4.7358e-06 2.48949 -57.6351 -1 -1
2.45467 -2067.9 0.0222141 489.985 2.24214e-06 1.98682 -25.8429 -1 -1
-0.925057 140.495 -0.00844192 23.4567 1.91038e-06 2.66181 518.115 -1 -1
0.0944002 -568.914 0.00477241 -298.511 3.37709e-06 2.34314 -87.0325 -1 -1
-0.42412 381.37 -0.0342988 -60.2206 2.60869e-06 4.03521 541.091 -1 -1
3.23964 -264.973 -0.188711 -1276.63 3.76985e-06 3.21248 576.43 -1 -1
0.259751 -1240.35 0.0602785 1549.74 4.15099e-06 2.16244 557.015 -1 -1
-1.88244 -1040.96 -0.0263942 894.313 3.93063e-06 2.03871 15.9947 -1 -1
0.29375 351.141 -0.0241764 -238.53 2.59657e-06 3.72002 546.464 -1 -1
-2.45319 430.991 0.057278 371.639 1.46727e-06 4.0573 23.2599 -1 -1
1.47496 748.278 0.00483795 -19.9923 4.49548e-06 4.11028 -44.5811 -1 -1
-4.22023 -1502.52 -0.0140006 1.48886 3.33526e-06 3.04517 617.432 -1 -1
0.112376 -457.207 -0.00732706 -323.364 1.57773e-06 1.99676 -38.5523 -1 -1
-3.58205 38.1173 -0.0655116 -2274.94 1.96328e-06 2.06943 -22.0466 -1 -1
-0.823522 1047.53 -0.0548599 -464.487 1.92536e-06 2.84007 -45.3125 -1 -1
1.0888 0.65919 0.165164 1548.08 4.1631e-06 2.80106 542.392 -1 -1
0.562074 2441.3 -0.011974 111.482 3.51094e-06 2.49999 -46.7565 -1 -1
-1.58023 1362.41 0.054778 1865.29 2.08264e-06 2.07811 -19.9875 -1 -1
0.495404 566.174 -0.0175895 -565.045 1.41637e-06 1.92642 12.7049 -1 -1
2.20781 -279.214 -0.0169429 27.9621 3.05624e-06 3.84511 524.144 -1 -1
0.552765 -776.937 0.114955 747.917 3.84457e-06 3.58009 618.703 -1 -1
