#BLTrakFile
#x y z Px Py Pz t PDGid EvNum TrkId Parent weight
#mm mm mm MeV/c MeV/c MeV/c ns - - - - -
-1.20011	-1.70799	0	4.62063	-2.98925	22.7793	14.3909	-13	60	1	1	1
-2.76656	-4.23669	0	-1.66359	2.86876	26.754	633.408	-13	61	1	1	1
-0.307823	-2.26629	0	-1.58133	-0.483124	23.9532	620.474	-13	62	1	1	1
0.257958	-8.1259	0	3.82022	2.21681	25.8854	39.5706	-13	63	1	1	1
-0.458362	-2.47365	0	3.7663	5.83751	26.7027	11.2583	-13	64	1	1	1
0.272662	-4.47085	0	1.14134	1.23805	29.2708	16.323	-13	65	1	1	1
-1.66918	-3.33464	0	0.890396	1.33005	19.8089	-5.89868	-13	66	1	1	1
1.11808	0.187731	0	-0.062461	-3.60907	20.2477	21.4745	-13	67	1	1	1
-4.76946	0.266917	0	-3.59828	-0.243763	18.2987	613.366	-13	68	1	1	1
-1.87772	-6.41822	0	-3.24884	-3.17389	22.0705	21.687	-13	69	1	1	1
1.61515	5.97135	0	-0.423239	2.14815	14.8413	602.717	-13	70	1	1	1
1.26616	1.15204	0	-4.99164	-0.728401	20.7068	627.337	-13	71	1	1	1
-2.15456	-2.28991	0	3.42791	0.682858	29.5045	34.2188	-13	72	1	1	1
-0.909488	-7.19671	0	-0.692513	0.0119713	3.27486	42.1406	-13	73	1	1	1
-0.0854765	1.17755	0	-6.2301	2.22845	26.7053	30.2513	-13	74	1	1	1
3.25192	-2.02464	0	5.42791	0.41648	21.7645	699.993	-13	75	1	1	1
-2.46039	1.87134	0	-5.94095	-2.66187	26.774	51.8066	-13	76	1	1	1
-2.14487	-4.65271	0	0.61817	2.14784	11.3003	619.124	-13	77	1	1	1
-0.0930668	5.07107	0	2.26622	-1.52789	23.4061	10.0115	-13	78	1	1	1
-1.38973	1.53553	0	2.99136	-3.55542	18.1781	85.7712	-13	79	1	1	1
4.25372	-1.73317	0	4.44577	-2.92632	28.7671	23.4304	-13	80	1	1	1
-0.485069	0.707985	0	3.75795	-0.584887	16.4825	63.444	-13	81	1	1	1
-1.28453	6.39199	0	3.78152	3.17983	22.8985	36.1776	-13	82	1	1	1
-2.08387	-0.120272	0	-0.0873543	-0.307711	22.8862	595.317	-13	83	1	1	1
-4.90077	-7.71286	0	2.14749	-1.60885	27.657	-29.1588	-13	84	1	1	1
0.0631819	-1.50969	0	0.0359454	0.749107	23.2525	34.2077	-13	85	1	1	1
-1.48144	-1.16987	0	-1.72534	-1.64181	22.786	4.78543	-13	86	1	1	1
-1.69468	0.639758	0	4.67631	-1.23622	25.2656	729.642	-13	87	1	1	1
0.837513	-2.49552	0	4.11419	2.69486	21.3421	595.809	-13	88	1	1	1
2.46322	0.0532893	0	-5.64953	-4.74839	22.8672	660.472	-13	89	1	1	1
